name,slug,shortName,position,height,preferredFoot,userCount,player.id,shirtNumber,dateOfBirth,contractUntil,team.id,proposedMarketValue,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,player.image
Vina,vina,Vina,M,177.0,Right,1261,1101714,29.0,1991-04-15,2024-06-30,168086,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/1101714/image
Silvio Romero,silvio-romero,S. Romero,F,175.0,Right,287,174937,18.0,1988-07-22,2023-12-31,2020,825000.0,AR,Argentina,825000.0,EUR,https://api.sofascore.app/api/v1/player/174937/image
Richard Ríos,richard-rios,R. Ríos,M,185.0,Both,1956,1015292,27.0,2000-06-02,2026-12-31,1963,2700000.0,CO,Colombia,2700000.0,EUR,https://api.sofascore.app/api/v1/player/1015292/image
Gilberto,gilberto,Gilberto,D,181.0,Right,928,261687,2.0,1993-03-07,2026-06-30,1955,4200000.0,BR,Brazil,4200000.0,EUR,https://api.sofascore.app/api/v1/player/261687/image
Felipe Carballo,felipe-carballo,F. Carballo,M,177.0,Right,555,805038,8.0,1996-10-04,2026-12-31,5926,4600000.0,UY,Uruguay,4600000.0,EUR,https://api.sofascore.app/api/v1/player/805038/image
Matías Segovia,matias-segovia,Matías Segovia,M,165.0,Left,1190,988622,10.0,2003-01-04,2026-12-31,1958,3600000.0,PY,Paraguay,3600000.0,EUR,https://api.sofascore.app/api/v1/player/988622/image
Aderlan,aderlan,Aderlan,D,180.0,Right,164,584432,13.0,1990-08-18,2024-12-31,1999,735000.0,BR,Brazil,735000.0,EUR,https://api.sofascore.app/api/v1/player/584432/image
Renzo Saravia,renzo-saravia,R. Saravia,D,178.0,Right,573,315916,26.0,1993-06-16,2025-12-31,1977,2000000.0,AR,Argentina,2000000.0,EUR,https://api.sofascore.app/api/v1/player/315916/image
Juan,juan,Juan,F,176.0,Right,411,1009928,31.0,2002-03-07,2024-12-31,1981,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/1009928/image
Rafael Elias,rafael-elias,Rafael Elias,F,179.0,Left,277,928527,40.0,1999-04-12,2026-12-31,1954,3200000.0,BR,Brazil,3200000.0,EUR,https://api.sofascore.app/api/v1/player/928527/image
Henrique Dourado,henrique-dourado,Henrique,F,184.0,Left,371,329219,9.0,1989-09-15,,21845,185000.0,BR,Brazil,185000.0,EUR,https://api.sofascore.app/api/v1/player/329219/image
Robert,robert,Robert,F,174.0,Right,76,1500254,80.0,2005-05-13,2027-12-31,200655,260000.0,BR,Brazil,260000.0,EUR,https://api.sofascore.app/api/v1/player/1500254/image
David Braz,david-braz,D. Braz,D,187.0,Right,294,46942,44.0,1987-05-21,2024-06-30,1961,160000.0,BR,Brazil,160000.0,EUR,https://api.sofascore.app/api/v1/player/46942/image
Rafael Bilú,rafael-bilu,Rafael Bilú,F,174.0,Both,108,959005,31.0,1999-04-21,2024-04-30,1954,270000.0,BR,Brazil,270000.0,EUR,https://api.sofascore.app/api/v1/player/959005/image
Matheus Carvalho,matheus-carvalho,Matheus Carvalho,M,174.0,Left,104,1391962,85.0,2002-03-18,2024-04-30,1974,110000.0,BR,Brazil,110000.0,EUR,https://api.sofascore.app/api/v1/player/1391962/image
Bruno Viana,bruno-viana,Bruno Viana,D,187.0,Right,279,804703,36.0,1995-02-05,2024-06-30,168086,1700000.0,BR,Brazil,1700000.0,EUR,https://api.sofascore.app/api/v1/player/804703/image
Breno Herculano,breno-herculano,B. Herculano,F,189.0,Right,17,1018671,18.0,1999-02-16,2025-12-31,1960,105000.0,BR,Brazil,105000.0,EUR,https://api.sofascore.app/api/v1/player/1018671/image
Marlon,marlon,Marlon,D,182.0,Right,536,331853,4.0,1995-09-07,2024-06-30,1961,6200000.0,BR,Brazil,6200000.0,EUR,https://api.sofascore.app/api/v1/player/331853/image
Daniel Jr,daniel-jr,Daniel Jr,M,177.0,Left,130,1172052,11.0,2002-05-09,2024-06-30,5131,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/1172052/image
Alexandre Jesus,alexandre-jesus,Alexandre Jesus,F,184.0,Right,53,1016865,20.0,2001-09-16,2025-12-31,1961,160000.0,BR,Brazil,160000.0,EUR,https://api.sofascore.app/api/v1/player/1016865/image
Keiller,keiller,Keiller,G,193.0,Right,185,840082,1.0,1996-10-29,2026-12-31,1966,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/840082/image
Jadsom,jadsom,Jadsom,M,176.0,Right,195,964127,5.0,2001-05-20,2025-12-31,1999,2900000.0,BR,Brazil,2900000.0,EUR,https://api.sofascore.app/api/v1/player/964127/image
Isidro Pitta,isidro-pitta,Isidro Pitta,F,183.0,Right,448,979861,9.0,1999-08-14,2026-12-31,49202,2600000.0,PY,Paraguay,2600000.0,EUR,https://api.sofascore.app/api/v1/player/979861/image
Henrique,henrique,Henrique,D,185.0,Right,125,37288,3.0,1986-10-14,,1982,135000.0,BR,Brazil,135000.0,EUR,https://api.sofascore.app/api/v1/player/37288/image
Fausto Vera,fausto-vera,Fausto Vera,M,181.0,Right,1664,930690,5.0,2000-03-26,2026-12-31,1957,6700000.0,AR,Argentina,6700000.0,EUR,https://api.sofascore.app/api/v1/player/930690/image
Jonathan Cafú,jonathan-cafu,Jonathan Cafú,F,175.0,Right,210,790103,7.0,1991-07-10,2023-12-31,49202,485000.0,BR,Brazil,485000.0,EUR,https://api.sofascore.app/api/v1/player/790103/image
Carlos Alberto,carlos-alberto,Carlos Alberto,F,179.0,Right,164,1008700,27.0,2002-04-14,2023-12-31,1958,1300000.0,BR,Brazil,1300000.0,EUR,https://api.sofascore.app/api/v1/player/1008700/image
Alan Kardec,alan-kardec,Alan Kardec,F,185.0,Right,410,39656,14.0,1989-01-12,2024-12-31,1977,450000.0,BR,Brazil,450000.0,EUR,https://api.sofascore.app/api/v1/player/39656/image
Kayky,kayky,Kayky,M,175.0,Left,2093,1106151,37.0,2003-06-11,2023-12-31,1955,7600000.0,BR,Brazil,7600000.0,EUR,https://api.sofascore.app/api/v1/player/1106151/image
Jean Dias,jean-dias,J. Dias,M,170.0,Right,65,1047201,38.0,1990-10-22,2023-12-31,1966,570000.0,BR,Brazil,570000.0,EUR,https://api.sofascore.app/api/v1/player/1047201/image
Matheus França,matheus-franca,Matheus França,F,184.0,Right,2506,1116593,11.0,2004-04-01,2028-06-30,7,15500000.0,BR,Brazil,15500000.0,EUR,https://api.sofascore.app/api/v1/player/1116593/image
Alemão,alemao,Alemão,F,182.0,Right,515,981604,14.0,1998-04-01,2024-06-30,2851,3300000.0,BR,Brazil,3300000.0,EUR,https://api.sofascore.app/api/v1/player/981604/image
Ryan,ryan,Ryan,D,177.0,Left,63,1086990,66.0,2002-05-14,2023-12-31,1955,485000.0,BR,Brazil,485000.0,EUR,https://api.sofascore.app/api/v1/player/1086990/image
Pedro Henrique,pedro-henrique,P. Henrique,M,179.0,Right,453,219190,28.0,1990-06-16,2024-06-30,1966,1800000.0,BR,Brazil,1800000.0,EUR,https://api.sofascore.app/api/v1/player/219190/image
David Terans,david-terans,David Terans,M,176.0,Left,945,586662,80.0,1994-08-11,2026-06-30,1936,3700000.0,UY,Uruguay,3700000.0,EUR,https://api.sofascore.app/api/v1/player/586662/image
João Pedro,joao-pedro,João Pedro,D,179.0,Right,351,605528,18.0,1996-11-15,2023-12-31,5926,865000.0,BR,Brazil,865000.0,EUR,https://api.sofascore.app/api/v1/player/605528/image
Pedro Geromel,pedro-geromel,P. Geromel,D,190.0,Right,578,13338,3.0,1985-09-21,2023-12-31,5926,230000.0,BR,Brazil,230000.0,EUR,https://api.sofascore.app/api/v1/player/13338/image
Talles Costa,talles-costa,T. Costa,M,176.0,Right,407,1002360,37.0,2002-08-02,2024-12-31,1981,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/1002360/image
Robson Bambu,robson-bambu,R. Bambu,D,184.0,Right,347,923186,30.0,1997-11-12,2023-12-31,1974,2400000.0,BR,Brazil,2400000.0,EUR,https://api.sofascore.app/api/v1/player/923186/image
Eric Ramires,eric-ramires,Eric Ramires,M,172.0,Right,312,950545,7.0,2000-08-10,2026-12-31,1999,4099999.0,BR,Brazil,4099999.0,EUR,https://api.sofascore.app/api/v1/player/950545/image
David,david,David,F,179.0,Right,559,840291,22.0,1995-10-17,2023-12-31,1981,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/840291/image
Mateus Henrique,mateus-henrique,Mateus Henrique,M,178.0,Right,42,1175493,36.0,2002-10-02,2025-12-31,1973,155000.0,BR,Brazil,155000.0,EUR,https://api.sofascore.app/api/v1/player/1175493/image
Luiz Adriano,luiz-adriano,L. Adriano,F,183.0,Right,748,39438,9.0,1987-04-12,2023-12-31,1966,380000.0,BR,Brazil,380000.0,EUR,https://api.sofascore.app/api/v1/player/39438/image
Yony González,yony-gonzalez,Y. González,F,182.0,Right,356,351432,15.0,1994-07-11,2024-12-31,1961,650000.0,CO,Colombia,650000.0,EUR,https://api.sofascore.app/api/v1/player/351432/image
Alê,ale,Alê,M,184.0,Right,107,869564,16.0,1990-06-06,2025-12-31,1973,315000.0,BR,Brazil,315000.0,EUR,https://api.sofascore.app/api/v1/player/869564/image
Isaac,isaac,Isaac,F,,,92,1464519,32.0,2004-04-24,2027-12-31,199294,97000.0,BR,Brazil,97000.0,EUR,https://api.sofascore.app/api/v1/player/1464519/image
Filipe Augusto,filipe-augusto,Filipe Augusto,M,182.0,Left,97,254561,5.0,1993-08-12,2023-12-31,49202,750000.0,BR,Brazil,750000.0,EUR,https://api.sofascore.app/api/v1/player/254561/image
Victor Cantillo,victor-cantillo,Victor Cantillo,M,182.0,Right,865,355802,24.0,1993-10-15,2023-12-31,1957,970000.0,CO,Colombia,970000.0,EUR,https://api.sofascore.app/api/v1/player/355802/image
Luan,luan,Luan,F,180.0,Right,1352,386210,7.0,1993-03-27,2023-12-31,5926,485000.0,BR,Brazil,485000.0,EUR,https://api.sofascore.app/api/v1/player/386210/image
Matheus Araújo,matheus-araujo,Matheus Araújo,M,176.0,Right,461,1002617,30.0,2002-05-22,2024-12-31,1957,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/1002617/image
Cuiabano,cuiabano,Cuiabano,D,179.0,Left,230,1160554,54.0,2003-02-16,2024-12-31,5926,1000000.0,BR,Brazil,1000000.0,EUR,https://api.sofascore.app/api/v1/player/1160554/image
Felipe Azevedo,felipe-azevedo,Felipe Azevedo,F,175.0,Right,142,166471,11.0,1987-01-10,2023-12-31,1973,145000.0,BR,Brazil,145000.0,EUR,https://api.sofascore.app/api/v1/player/166471/image
Gonzalo Escobar,gonzalo-escobar,G. Escobar,D,171.0,Left,91,840500,33.0,1997-03-16,2024-12-31,2020,620000.0,AR,Argentina,620000.0,EUR,https://api.sofascore.app/api/v1/player/840500/image
Figueiredo,figueiredo,Figueiredo,F,178.0,Right,482,1105790,15.0,2001-08-14,2026-12-31,1974,1800000.0,BR,Brazil,1800000.0,EUR,https://api.sofascore.app/api/v1/player/1105790/image
Henrique Almeida,henrique-almeida,Henrique,F,177.0,Right,96,39402,91.0,1991-05-27,2024-12-31,2021,290000.0,BR,Brazil,290000.0,EUR,https://api.sofascore.app/api/v1/player/39402/image
Thiago Maia,thiago-maia,Thiago Maia,M,179.0,Left,1502,358550,8.0,1997-03-23,2026-12-31,5981,5700000.0,BR,Brazil,5700000.0,EUR,https://api.sofascore.app/api/v1/player/358550/image
Andrés Hurtado,andres-hurtado,Andrés Hurtado,D,178.0,Right,304,987589,34.0,2001-12-23,2026-12-31,1999,1600000.0,EC,Ecuador,1600000.0,EUR,https://api.sofascore.app/api/v1/player/987589/image
Roni,roni,Roni,M,174.0,Right,526,1046440,29.0,1999-04-15,2024-12-31,1957,4099999.0,BR,Brazil,4099999.0,EUR,https://api.sofascore.app/api/v1/player/1046440/image
Maurício Garcez,mauricio-garcez,Maurício Garcez,F,183.0,Right,109,1050353,33.0,1997-03-16,2023-12-31,1982,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/1050353/image
Pedro,pedro,Pedro,F,170.0,Right,767,1199285,27.0,2006-02-05,2026-03-31,1957,6400000.0,BR,Brazil,6400000.0,EUR,https://api.sofascore.app/api/v1/player/1199285/image
Jhegson Méndez,jhegson-mendez,J. Méndez,M,180.0,Right,687,590150,21.0,1997-04-26,2025-12-31,1981,2700000.0,EC,Ecuador,2700000.0,EUR,https://api.sofascore.app/api/v1/player/590150/image
Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,185.0,Left,305,801339,9.0,1991-05-30,2025-06-30,1982,1300000.0,BR,Brazil,1300000.0,EUR,https://api.sofascore.app/api/v1/player/801339/image
Willian,willian,Willian,F,171.0,Right,568,146308,11.0,1986-11-19,2023-12-31,1967,290000.0,BR,Brazil,290000.0,EUR,https://api.sofascore.app/api/v1/player/146308/image
Vinicius Mingotti,vinicius-mingotti,Vinicius Mingotti,F,185.0,Right,107,989407,21.0,2000-01-07,2023-12-31,1955,675000.0,BR,Brazil,675000.0,EUR,https://api.sofascore.app/api/v1/player/989407/image
Everton Galdino,everton-galdino,Everton Galdino,M,177.0,Left,188,871162,13.0,1997-03-17,2023-12-31,5926,930000.0,BR,Brazil,930000.0,EUR,https://api.sofascore.app/api/v1/player/871162/image
Romarinho,romarinho,Romarinho,M,168.0,Right,139,870578,11.0,1994-03-01,2024-12-31,2020,47000.0,BR,Brazil,47000.0,EUR,https://api.sofascore.app/api/v1/player/870578/image
Chrystian Barletta,chrystian-barletta,Chrystian Barletta,F,178.0,Left,590,1035765,30.0,2001-07-05,2028-06-30,2001,920000.0,BR,Brazil,920000.0,EUR,https://api.sofascore.app/api/v1/player/1035765/image
Santos,santos,Santos,G,188.0,Right,1414,166491,1.0,1990-03-17,2025-12-31,5981,2100000.0,BR,Brazil,2100000.0,EUR,https://api.sofascore.app/api/v1/player/166491/image
Carlos De Pena,carlos-de-pena,Carlos De Pena,M,177.0,Left,416,311394,14.0,1992-03-11,2024-12-31,1966,3800000.0,UY,Uruguay,3800000.0,EUR,https://api.sofascore.app/api/v1/player/311394/image
Gabriel Inocêncio,gabriel-inocencio,Gabriel Inocêncio,D,175.0,Right,78,1047680,12.0,1994-08-20,2023-12-31,1968,97000.0,BR,Brazil,97000.0,EUR,https://api.sofascore.app/api/v1/player/1047680/image
Nicolas,nicolas,Nicolas,D,180.0,Left,118,841336,30.0,1997-02-24,2025-12-31,1973,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/841336/image
Ronald,ronald,Ronald,M,171.0,Right,102,931521,8.0,1997-06-18,2023-12-31,49202,775000.0,BR,Brazil,775000.0,EUR,https://api.sofascore.app/api/v1/player/931521/image
Jesé Rodríguez,jese-rodriguez,Jesé,F,178.0,Right,1178,110781,,1993-02-26,,1982,970000.0,ES,Spain,970000.0,EUR,https://api.sofascore.app/api/v1/player/110781/image
Diego Rosa,diego-rosa,D. Rosa,M,180.0,Right,345,1002415,17.0,2002-10-12,2027-12-31,1955,1800000.0,BR,Brazil,1800000.0,EUR,https://api.sofascore.app/api/v1/player/1002415/image
Maguinho,maguinho,Maguinho,D,175.0,Right,114,871209,2.0,1992-01-06,2024-12-31,1960,410000.0,BR,Brazil,410000.0,EUR,https://api.sofascore.app/api/v1/player/871209/image
Juan Cazares,juan-cazares,J. Cazares,M,170.0,Right,534,158411,80.0,1992-04-03,2023-12-31,1973,700000.0,EC,Ecuador,700000.0,EUR,https://api.sofascore.app/api/v1/player/158411/image
Lucas Pires,lucas-pires,L. Pires,D,182.0,Left,333,1136896,33.0,2001-03-24,2024-06-30,4488,2200000.0,BR,Brazil,2200000.0,EUR,https://api.sofascore.app/api/v1/player/1136896/image
Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,176.0,Right,330,837871,18.0,1997-09-20,2026-12-31,1958,1800000.0,BR,Brazil,1800000.0,EUR,https://api.sofascore.app/api/v1/player/837871/image
Matías Rojas,matias-rojas,Matías Rojas,F,180.0,Left,2638,846280,10.0,1995-11-03,2026-06-30,1957,5600000.0,PY,Paraguay,5600000.0,EUR,https://api.sofascore.app/api/v1/player/846280/image
Iury Castilho,iury-castilho,Iury Castilho,F,185.0,Right,102,795020,7.0,1995-09-06,2024-12-31,1962,720000.0,BR,Brazil,720000.0,EUR,https://api.sofascore.app/api/v1/player/795020/image
Hugo Mallo,hugo-mallo,H. Mallo,D,174.0,Right,354,83506,2.0,1991-06-22,2024-07-31,1966,2900000.0,ES,Spain,2900000.0,EUR,https://api.sofascore.app/api/v1/player/83506/image
Raí Ramos,rai-ramos,R. Ramos,D,179.0,Right,171,879591,34.0,1994-05-06,2025-12-31,1981,480000.0,BR,Brazil,480000.0,EUR,https://api.sofascore.app/api/v1/player/879591/image
Rwan Cruz,rwan-cruz,Rwan Cruz,F,187.0,Right,244,1180918,99.0,2001-05-20,2024-06-30,43840,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/1180918/image
Guilherme Lopes,guilherme-lopes,Guilherme Lopes,D,,Left,37,1097858,31.0,2002-02-14,,1999,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1097858/image
Jhon Chancellor,jhon-chancellor,J. Chancellor,D,198.0,Right,371,249251,34.0,1992-01-02,2025-06-30,1944,380000.0,VE,Venezuela,380000.0,EUR,https://api.sofascore.app/api/v1/player/249251/image
Liziero,liziero,Liziero,M,175.0,Left,343,822510,28.0,1998-02-07,2024-06-30,2460,2600000.0,BR,Brazil,2600000.0,EUR,https://api.sofascore.app/api/v1/player/822510/image
Fabinho,fabinho,Fabinho,M,178.0,Right,439,1117513,35.0,2002-04-09,2027-12-31,1963,3700000.0,BR,Brazil,3700000.0,EUR,https://api.sofascore.app/api/v1/player/1117513/image
Gabriel Barbosa,gabriel-barbosa,Gabriel,F,178.0,Left,17246,358554,10.0,1996-08-30,2024-12-31,5981,21000000.0,BR,Brazil,21000000.0,EUR,https://api.sofascore.app/api/v1/player/358554/image
Apodi,apodi,Apodi,F,176.0,Right,140,33119,22.0,1986-12-13,2023-12-31,1960,195000.0,BR,Brazil,195000.0,EUR,https://api.sofascore.app/api/v1/player/33119/image
Alexsander,alexsander,Alexsander,M,178.0,Left,646,1185617,5.0,2003-10-08,2026-03-31,1961,4099999.0,BR,Brazil,4099999.0,EUR,https://api.sofascore.app/api/v1/player/1185617/image
Hugo Moura,hugo-moura,Hugo Moura,M,177.0,Right,333,973293,17.0,1998-01-03,2026-06-30,1967,1400000.0,BR,Brazil,1400000.0,EUR,https://api.sofascore.app/api/v1/player/973293/image
Kevyson,kevyson,Kevyson,D,,Left,155,1389980,38.0,2004-03-29,,1968,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1389980/image
Bruno Tabata,bruno-tabata,Bruno Tabata,M,175.0,Left,800,845433,7.0,1997-03-30,2024-06-30,25914,2700000.0,BR,Brazil,2700000.0,EUR,https://api.sofascore.app/api/v1/player/845433/image
Alison,alison,Alison,M,182.0,Right,191,329201,5.0,1993-03-01,2023-12-31,1968,550000.0,BR,Brazil,550000.0,EUR,https://api.sofascore.app/api/v1/player/329201/image
Sebastian Gomez,sebastian-gomez,S. Gomez,M,172.0,Left,210,925142,19.0,1996-06-03,2026-12-31,1982,1800000.0,CO,Colombia,1800000.0,EUR,https://api.sofascore.app/api/v1/player/925142/image
Vitão,vitao,Vitão,D,185.0,Right,500,876625,44.0,2000-02-02,2024-06-30,1966,7900000.0,BR,Brazil,7900000.0,EUR,https://api.sofascore.app/api/v1/player/876625/image
Campanharo,campanharo,Campanharo,M,178.0,Right,188,220094,17.0,1992-04-04,2024-12-31,1966,1100000.0,BR,Brazil,1100000.0,EUR,https://api.sofascore.app/api/v1/player/220094/image
Matheus Bahia,matheus-bahia,M. Bahia,D,181.0,Left,147,1047204,79.0,1999-08-11,2026-12-31,1955,1500000.0,BR,Brazil,1500000.0,EUR,https://api.sofascore.app/api/v1/player/1047204/image
Bruno Santos,bruno-santos,B. Santos,D,183.0,Right,49,592568,13.0,1993-02-07,2023-12-31,1960,680000.0,BR,Brazil,680000.0,EUR,https://api.sofascore.app/api/v1/player/592568/image
Nathan,nathan,Nathan,D,182.0,Right,292,1116955,45.0,2002-08-19,2024-12-31,1981,620000.0,BR,Brazil,620000.0,EUR,https://api.sofascore.app/api/v1/player/1116955/image
Guilherme Camacho,guilherme-camacho,G. Camacho,M,180.0,Right,228,76444,29.0,1990-03-02,2023-12-31,1968,285000.0,BR,Brazil,285000.0,EUR,https://api.sofascore.app/api/v1/player/76444/image
Rafael Navarro,rafael-navarro,R. Navarro,F,183.0,Right,882,985427,9.0,2000-04-14,2024-06-30,2510,3600000.0,BR,Brazil,3600000.0,EUR,https://api.sofascore.app/api/v1/player/985427/image
Nathan Fernandes,fernandes-nathan,N. Fernandes,M,178.0,,150,1494695,32.0,2005-02-16,,5926,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1494695/image
Giovane,giovane,Giovane,F,184.0,Left,528,1170773,17.0,2003-11-24,2025-07-31,1957,2600000.0,BR,Brazil,2600000.0,EUR,https://api.sofascore.app/api/v1/player/1170773/image
Raul,raul,Raul,M,180.0,Right,161,870760,23.0,1996-07-11,2024-12-31,1999,2100000.0,BR,Brazil,2100000.0,EUR,https://api.sofascore.app/api/v1/player/870760/image
Paulinho Bóia,paulinho-boia,Paulinho Bóia,F,171.0,Right,156,912781,19.0,1998-06-26,2023-12-31,1973,655000.0,BR,Brazil,655000.0,EUR,https://api.sofascore.app/api/v1/player/912781/image
Alisson Santana,alisson-santana,Alisson Santana,M,173.0,Left,68,1471221,45.0,2005-09-21,,200653,,BR,Brazil,,EUR,https://api.sofascore.app/api/v1/player/1471221/image
João Marcelo,joao-marcelo,J. Marcelo,D,189.0,Right,172,978638,43.0,2000-06-13,2024-06-30,1954,720000.0,BR,Brazil,720000.0,EUR,https://api.sofascore.app/api/v1/player/978638/image
Thalisson Gabriel,thalisson-gabriel,Thalisson Gabriel,D,190.0,Right,32,1109577,14.0,2002-01-20,2025-12-31,1982,290000.0,BR,Brazil,290000.0,EUR,https://api.sofascore.app/api/v1/player/1109577/image
Igor Gomes,igor-gomes,I. Gomes,D,186.0,Right,260,997023,21.0,2001-03-06,2024-12-31,1966,215000.0,BR,Brazil,215000.0,EUR,https://api.sofascore.app/api/v1/player/997023/image
Sebastián Ferreira,sebastian-ferreira,S. Ferreira,F,181.0,Right,382,822783,9.0,1998-02-13,2023-12-31,1974,4200000.0,PY,Paraguay,4200000.0,EUR,https://api.sofascore.app/api/v1/player/822783/image
Zé Roberto,ze-roberto,Z. Roberto,F,184.0,Right,205,842076,9.0,1993-09-14,2023-12-31,21982,1200000.0,BR,Brazil,1200000.0,EUR,https://api.sofascore.app/api/v1/player/842076/image
Raul Gustavo,raul-gustavo,Raul Gustavo,D,188.0,Left,414,1047422,34.0,1999-04-24,2023-12-31,1955,3600000.0,BR,Brazil,3600000.0,EUR,https://api.sofascore.app/api/v1/player/1047422/image
Arthur Gomes,arthur-gomes,Arthur,M,175.0,Right,645,822524,19.0,1998-07-03,2026-12-31,1954,3100000.0,BR,Brazil,3100000.0,EUR,https://api.sofascore.app/api/v1/player/822524/image
Wallisson Luiz,wallisson-luiz,Wallisson Luiz,M,184.0,Right,163,922601,8.0,1997-09-23,2027-06-30,3014,740000.0,BR,Brazil,740000.0,EUR,https://api.sofascore.app/api/v1/player/922601/image
Marcelo Benevenuto,marcelo-benevenuto,Marcelo,D,180.0,Right,179,841808,5.0,1996-01-07,2026-12-31,2020,2700000.0,BR,Brazil,2700000.0,EUR,https://api.sofascore.app/api/v1/player/841808/image
Bruno Méndez,bruno-mendez,Bruno Méndez,D,184.0,Right,1036,923000,25.0,1999-09-10,2023-12-31,1957,4900000.0,UY,Uruguay,4900000.0,EUR,https://api.sofascore.app/api/v1/player/923000/image
Fransérgio,fransergio,Fransérgio,M,187.0,Right,136,84847,15.0,1990-10-18,2026-12-31,1982,1200000.0,BR,Brazil,1200000.0,EUR,https://api.sofascore.app/api/v1/player/84847/image
Rômulo,romulo,Rômulo,F,193.0,Right,111,1133743,35.0,2002-02-08,2024-06-30,1967,1800000.0,BR,Brazil,1800000.0,EUR,https://api.sofascore.app/api/v1/player/1133743/image
Pedrinho,pedrinho,Pedrinho,F,176.0,Right,309,896248,29.0,2002-02-18,2023-12-31,1973,1900000.0,BR,Brazil,1900000.0,EUR,https://api.sofascore.app/api/v1/player/896248/image
Cicinho,cicinho,Cicinho,D,168.0,Right,105,243271,40.0,1988-12-26,2024-12-31,1955,310000.0,BG,Bulgaria,310000.0,EUR,https://api.sofascore.app/api/v1/player/243271/image
Nino Paraíba,nino-paraiba,N. Paraíba,D,168.0,Right,151,77375,,1986-01-10,,1997,260000.0,BR,Brazil,260000.0,EUR,https://api.sofascore.app/api/v1/player/77375/image
Dodô,dodo,Dodô,M,170.0,Right,38,1018871,95.0,2001-06-15,2023-12-31,1960,365000.0,BR,Brazil,365000.0,EUR,https://api.sofascore.app/api/v1/player/1018871/image
Wesley,wesley,Wesley,M,180.0,Right,738,1211632,36.0,2005-03-05,2027-08-31,1957,2100000.0,BR,Brazil,2100000.0,EUR,https://api.sofascore.app/api/v1/player/1211632/image
Dodi,dodi,Dodi,M,169.0,Right,228,870804,19.0,1996-04-17,2025-12-31,1968,720000.0,BR,Brazil,720000.0,EUR,https://api.sofascore.app/api/v1/player/870804/image
Janderson,janderson,Janderson,F,189.0,Both,161,1462989,39.0,1999-05-06,2025-12-31,1958,97000.0,BR,Brazil,97000.0,EUR,https://api.sofascore.app/api/v1/player/1462989/image
Renato Marques,marques-renato,Renato Marques,F,180.0,Right,47,1194689,78.0,2003-12-09,2025-12-31,1973,320000.0,BR,Brazil,320000.0,EUR,https://api.sofascore.app/api/v1/player/1194689/image
Mikael,mikael,Mikael,F,184.0,Left,520,994017,87.0,1999-05-28,2023-12-31,1973,1000000.0,BR,Brazil,1000000.0,EUR,https://api.sofascore.app/api/v1/player/994017/image
Lucas Besozzi,lucas-besozzi,L. Besozzi,M,176.0,Right,319,1086339,22.0,2003-01-22,2024-06-30,5926,1200000.0,AR,Argentina,1200000.0,EUR,https://api.sofascore.app/api/v1/player/1086339/image
Andrey Santos,santos-andrey,Andrey Santos,M,180.0,Right,7338,1105779,12.0,2004-05-03,2024-05-31,14,14600000.0,BR,Brazil,14600000.0,EUR,https://api.sofascore.app/api/v1/player/1105779/image
Daniel Borges,daniel-borges,D. Borges,D,174.0,Right,90,794874,20.0,1993-03-23,2024-12-31,1973,745000.0,BR,Brazil,745000.0,EUR,https://api.sofascore.app/api/v1/player/794874/image
Lelê,lele,Lelê,F,189.0,Right,437,1173457,18.0,1997-10-01,2023-12-31,1961,1200000.0,BR,Brazil,1200000.0,EUR,https://api.sofascore.app/api/v1/player/1173457/image
Matheusinho,matheusinho,Matheusinho,M,164.0,Right,150,822523,7.0,1998-02-11,2024-12-31,1973,970000.0,BR,Brazil,970000.0,EUR,https://api.sofascore.app/api/v1/player/822523/image
Kaiki,kaiki,Kaiki,D,172.0,Left,293,1112484,14.0,2003-03-08,2025-12-31,1954,1600000.0,BR,Brazil,1600000.0,EUR,https://api.sofascore.app/api/v1/player/1112484/image
Nicolás Quagliata,nicolas-quagliata,Nicolás Quagliata,M,170.0,Right,202,1009556,25.0,1999-06-05,2023-12-31,49202,1400000.0,UY,Uruguay,1400000.0,EUR,https://api.sofascore.app/api/v1/player/1009556/image
