bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.id,team.id
0,176,39,1,1,64.2,10,25.0,113,30,5,0,63,88,21.74,6.57,871015,1960
0,82,12,0,0,86.59,2,0.0,71,40,1,0,11,32,100.0,6.57,1444694,1974
0,165,9,15,0,73.33,1,35.71,121,74,0,0,44,47,0.0,6.57,368846,1973
1,164,26,3,0,84.15,2,33.33,138,68,2,0,26,72,15.38,6.57,1016912,1968
0,767,49,58,0,74.97,4,41.13,575,379,1,0,192,197,100.0,6.57,599686,1973
2,281,64,8,0,83.27,4,66.67,234,110,4,0,47,128,25.0,6.57,594428,1977
0,114,4,14,0,84.21,1,51.85,96,76,1,0,18,21,100.0,6.57,989715,1960
0,67,20,0,0,92.54,0,0.0,62,20,0,0,5,42,0.0,6.57,973841,2020
0,141,26,5,0,65.96,1,35.71,93,36,0,0,48,57,0.0,6.56,1176212,5926
0,256,41,4,0,76.56,4,17.39,196,105,2,0,60,93,14.29,6.56,385386,1966
1,50,13,1,0,76.0,2,100.0,38,12,1,0,12,27,100.0,6.56,1014798,1967
1,551,113,27,0,82.76,10,48.21,456,198,3,0,95,261,50.0,6.56,840118,1973
0,251,68,23,0,85.66,5,79.31,215,81,2,0,36,136,50.0,6.55,559034,1954
0,857,126,81,0,78.76,4,55.48,675,346,2,0,182,331,28.57,6.55,877599,1968
0,40,14,0,0,75.0,1,0.0,30,11,0,0,10,19,0.0,6.55,29106,1973
0,121,17,7,0,90.08,2,87.5,109,64,0,0,12,45,0.0,6.55,243251,1982
0,8,3,0,0,75.0,1,0.0,6,2,0,0,2,4,0.0,6.55,893524,1960
0,5,1,0,0,80.0,0,0.0,4,2,0,0,1,2,0.0,6.55,1176796,1982
0,7,2,0,0,85.71,0,0.0,6,3,0,0,1,3,0.0,6.55,1465710,49202
0,59,7,2,0,96.61,0,100.0,57,29,0,0,2,28,0.0,6.55,166273,5981
0,50,10,0,0,76.0,1,0.0,38,10,1,0,12,29,9.09,6.55,1016887,1968
0,53,10,1,0,62.26,1,100.0,33,16,0,0,20,17,0.0,6.55,1106681,1957
1,183,30,14,1,76.5,7,51.85,140,78,2,0,43,64,15.38,6.54,1120958,1982
1,70,22,4,0,77.14,1,50.0,54,20,0,0,16,34,0.0,6.54,1112879,1963
0,213,11,10,0,82.63,2,33.33,176,133,0,0,37,43,0.0,6.54,1110173,1967
1,27,13,0,1,66.67,3,0.0,18,5,0,0,9,13,0.0,6.54,1089111,1981
0,15,7,0,0,66.67,1,0.0,10,1,0,0,5,9,0.0,6.53,814723,1973
0,259,49,6,0,79.15,12,40.0,205,97,5,0,54,113,33.33,6.53,1002458,1955
0,93,18,3,0,83.87,3,33.33,78,47,0,0,15,31,0.0,6.53,1502619,1961
0,54,9,4,0,79.63,0,57.14,43,19,3,0,11,27,60.0,6.53,1105815,1958
0,14,0,1,0,64.29,0,16.67,9,9,0,0,5,0,0.0,6.53,39421,1977
3,569,147,31,2,76.63,23,47.69,436,172,10,0,133,274,21.74,6.53,924073,1955
1,224,30,9,0,87.5,4,37.5,196,112,1,0,28,85,50.0,6.53,926868,1974
0,169,33,6,0,81.07,5,46.15,137,63,5,0,32,79,23.81,6.53,1116956,1966
0,318,11,106,0,64.47,0,49.53,205,136,0,0,113,69,0.0,6.53,243097,1973
0,62,15,3,1,69.35,4,60.0,43,15,4,0,19,32,50.0,6.53,1009030,1954
1,103,43,1,0,78.64,4,33.33,81,20,1,0,22,62,12.5,6.53,1046740,1954
0,56,16,3,0,91.07,0,100.0,51,17,0,0,5,34,0.0,6.53,1128846,5981
0,623,55,60,0,79.45,3,44.12,495,330,1,0,128,166,100.0,6.52,842072,1973
1,120,45,3,0,80.0,3,75.0,96,24,0,0,24,72,0.0,6.52,1105780,1955
0,524,109,24,0,83.4,8,70.59,437,179,2,0,87,260,33.33,6.51,1469514,1973
1,56,13,3,1,78.57,2,75.0,44,23,0,0,12,21,0.0,6.51,794861,1963
0,45,21,3,0,80.0,2,60.0,36,8,2,0,9,30,33.33,6.51,1148468,1968
0,67,24,2,0,80.6,2,66.67,54,15,0,0,13,39,0.0,6.51,923948,1999
0,446,122,5,0,82.51,13,26.32,368,155,2,0,78,215,5.71,6.5,934801,1968
0,73,10,3,0,78.08,0,50.0,57,33,0,0,16,24,0.0,6.5,924858,1973
0,1,1,0,0,100.0,0,0.0,1,0,0,0,0,1,0.0,6.5,1199473,1977
0,6,3,1,0,100.0,0,100.0,6,2,0,0,0,4,0.0,6.5,156025,1958
0,6,2,1,0,83.33,0,50.0,5,3,0,0,1,2,0.0,6.5,1099163,1958
0,18,5,2,0,88.89,1,100.0,16,7,0,0,2,9,0.0,6.5,973924,5926
0,2,1,0,0,100.0,0,0.0,2,0,0,0,0,2,0.0,6.5,1495875,5926
0,88,4,1,0,82.95,0,12.5,73,59,0,0,15,14,0.0,6.5,1466551,1981
0,12,0,0,0,91.67,0,0.0,11,5,0,0,1,6,0.0,6.5,1175603,5926
0,5,2,0,0,80.0,0,0.0,4,1,0,0,1,3,0.0,6.5,1217904,1960
0,8,1,0,0,37.5,0,0.0,3,1,0,0,5,2,0.0,6.5,1106773,1960
0,100,14,1,0,87.0,0,20.0,87,45,0,0,13,42,0.0,6.49,973845,1960
2,692,139,23,1,84.68,6,44.23,586,270,1,0,106,317,3.13,6.48,108481,1968
1,362,78,28,0,71.27,8,35.9,258,125,10,0,104,143,21.74,6.48,840148,1973
0,46,14,1,0,89.13,3,100.0,41,11,0,0,5,30,0.0,6.48,1020259,1966
0,183,11,7,0,86.34,1,35.0,158,108,0,0,25,50,0.0,6.48,96999,2020
0,106,7,7,0,77.36,1,58.33,82,60,0,0,24,22,0.0,6.48,1105849,1974
1,106,33,3,0,79.25,4,60.0,84,28,2,0,22,58,33.33,6.47,344077,1960
0,132,31,3,0,78.03,0,100.0,103,37,2,0,29,68,13.33,6.47,1200730,1981
0,154,28,1,0,87.01,0,50.0,134,73,0,0,20,61,0.0,6.47,1065962,1961
0,24,6,0,0,91.67,0,0.0,22,8,1,0,2,15,25.0,6.47,787480,1973
0,611,50,35,0,82.49,1,38.89,504,341,1,0,107,164,50.0,6.46,850955,1968
0,166,43,5,0,82.53,4,62.5,137,55,2,0,29,84,10.53,6.46,249881,1955
1,64,3,3,0,56.25,2,23.08,36,25,2,0,28,13,28.57,6.46,942054,1982
0,88,17,6,0,77.27,0,40.0,68,24,4,0,20,48,33.33,6.46,123357,49202
0,37,10,1,0,72.97,1,50.0,27,10,0,0,10,17,0.0,6.45,243501,1982
0,92,7,8,0,90.22,1,80.0,83,52,0,0,9,31,0.0,6.45,108398,1982
0,58,17,1,1,72.41,2,33.33,42,12,0,0,16,30,0.0,6.44,1385003,5926
0,40,10,0,0,90.0,0,0.0,36,8,0,0,4,28,0.0,6.44,1466777,1954
0,124,1,15,0,70.16,0,30.61,87,76,0,0,37,11,0.0,6.44,981586,1999
0,91,9,24,0,60.44,1,40.0,55,35,0,0,36,20,0.0,6.44,880117,1982
0,283,18,15,0,82.33,0,34.88,233,168,0,0,50,65,0.0,6.41,1462756,1982
0,2,2,0,0,100.0,0,0.0,2,0,1,0,0,3,50.0,6.4,1604944,1981
0,134,17,15,0,80.6,3,51.72,108,64,2,0,26,46,15.38,6.4,1002443,1963
0,60,1,2,0,80.0,0,22.22,48,40,0,0,12,8,0.0,6.4,339447,1957
0,225,20,27,0,73.78,0,42.19,166,90,0,0,59,76,0.0,6.4,1134106,1982
0,2,0,1,0,100.0,0,100.0,2,2,0,0,0,0,0.0,6.4,881215,1981
0,3,0,0,0,66.67,0,0.0,2,2,0,0,1,0,0.0,6.4,988780,1968
0,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0.0,6.4,1108505,1974
0,88,14,7,0,92.05,1,70.0,81,32,0,0,7,49,0.0,6.4,794139,1999
0,3,0,0,0,66.67,0,0.0,2,1,0,0,1,1,0.0,6.4,1382425,5926
0,7,0,0,0,71.43,0,0.0,5,1,0,0,2,4,0.0,6.4,989462,1968
0,9,5,0,0,100.0,2,0.0,9,1,0,0,0,8,0.0,6.4,1106143,1982
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,6.4,1467772,49202
0,6,4,0,0,66.67,0,0.0,4,0,0,0,2,4,0.0,6.4,1382233,1960
0,31,1,5,0,67.74,0,33.33,21,17,0,0,10,4,0.0,6.4,311402,1973
0,42,0,6,0,85.71,0,54.55,36,32,0,0,6,4,0.0,6.4,1092614,1961
0,37,7,0,0,91.89,0,0.0,34,13,1,0,3,22,50.0,6.4,311456,5981
0,97,22,3,0,84.54,0,50.0,82,37,2,0,15,47,13.33,6.38,128440,1968
0,61,3,6,0,86.89,0,60.0,53,35,1,0,8,19,50.0,6.38,1174625,1974
0,106,1,4,0,77.36,0,20.0,82,64,1,0,24,19,100.0,6.37,877470,1982
0,57,8,2,0,84.21,0,50.0,48,33,0,0,9,15,0.0,6.37,243175,1967
0,18,2,0,0,66.67,1,0.0,12,4,1,0,6,9,33.33,6.35,1047852,5926
0,11,3,0,0,81.82,0,0.0,9,3,0,0,2,6,0.0,6.35,1086482,1958
0,43,2,4,0,83.72,0,44.44,36,25,0,0,7,11,0.0,6.35,827141,1958
0,7,1,0,0,85.71,1,0.0,6,3,0,0,1,3,0.0,6.35,794930,2020
0,6,1,0,0,33.33,0,0.0,2,1,0,0,4,1,0.0,6.35,1065976,1968
0,57,20,3,0,75.44,1,75.0,43,9,0,0,14,34,0.0,6.34,923853,1960
0,18,3,0,0,72.22,0,0.0,13,7,0,0,5,6,0.0,6.33,882854,1960
0,182,56,6,0,79.67,2,50.0,145,40,1,0,37,106,7.69,6.31,329597,1954
0,15,7,0,0,80.0,0,0.0,12,1,0,0,3,11,0.0,6.3,1009937,1981
0,7,2,0,0,100.0,0,0.0,7,4,0,0,0,3,0.0,6.3,1485598,1981
0,6,1,0,0,50.0,0,0.0,3,2,0,0,3,1,0.0,6.3,1174943,1963
0,6,0,0,0,66.67,0,0.0,4,3,0,0,2,1,0.0,6.3,992610,1958
0,59,3,4,0,84.75,0,50.0,50,39,0,0,9,11,0.0,6.3,1177012,1982
0,6,0,0,0,66.67,0,0.0,4,2,0,0,2,2,0.0,6.3,1485199,1967
0,89,8,8,0,75.28,0,40.0,67,43,0,0,22,24,0.0,6.28,594426,1973
0,12,1,5,0,100.0,0,100.0,12,9,0,0,0,3,0.0,6.2,795227,49202
0,7,1,0,0,42.86,0,0.0,3,1,0,0,4,2,0.0,6.2,1412577,5981
0,69,1,9,0,66.67,0,29.03,46,40,0,0,23,6,0.0,6.17,870902,1960
0,31,5,2,0,87.1,3,66.67,27,6,2,0,4,23,66.67,6.1,1464309,1974
0,11,0,1,0,90.91,0,100.0,10,10,0,0,1,0,0.0,6.1,974334,1955
0,130,17,9,0,79.23,1,52.94,103,55,1,0,27,49,12.5,6.08,1116334,1967
0,76,12,2,0,77.63,1,16.67,59,31,0,0,17,28,0.0,5.9,1128129,1957
0,38,0,4,0,57.89,0,21.05,22,19,0,0,16,3,0.0,5.8,124996,1968
0,41,10,1,0,70.73,1,20.0,29,10,0,0,12,19,0.0,5.7,1174761,1973
0,33,6,0,0,57.58,0,0.0,19,9,0,0,14,10,0.0,5.7,1500368,5926
0,6,1,0,0,50.0,0,0.0,3,0,0,0,3,3,0.0,5.7,1469769,2020
0,5,1,0,0,80.0,0,0.0,4,2,0,0,1,2,0.0,5.6,1482362,1966
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,984887,1954
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,108426,1957
0,1,0,0,0,100.0,0,0.0,1,1,0,0,0,0,0.0,0.0,990170,1966
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,831993,1968
0,5,1,0,0,100.0,0,0.0,5,1,0,0,0,4,0.0,0.0,1175321,1958
0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,1065584,1967
0,4,2,0,0,75.0,0,0.0,3,1,0,0,1,2,0.0,0.0,1485604,1981
0,1,0,0,0,0.0,0,0.0,0,0,0,0,1,0,0.0,0.0,1392679,1955
0,3,2,0,0,100.0,0,0.0,3,1,0,0,0,2,0.0,0.0,1485293,1961
0,2,1,0,0,50.0,0,0.0,1,0,0,0,1,1,0.0,0.0,1046433,1967
