goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.id,team.id
0,100.0,0,0,0,0,0.89,4,0.0,0,0,0,1,1,0,0,0,0.0,2,3,0,0,0,0.0,6.56,1014798,1967
0,50.0,4,0,0,0,0.33,10,0.0,0,0,0,0,2,0,0,0,0.0,2,4,0,0,0,0.0,6.56,840118,1973
0,100.0,3,0,0,0,0.4,7,0.0,0,0,1,1,1,0,0,0,0.0,4,3,0,0,0,0.0,6.55,559034,1954
1,45.0,2,0,0,0,0.96,14,7.14,0,0,1,0,3,0,0,0,0.0,9,9,0,1,1,0.0,6.55,877599,1968
1,100.0,1,0,0,0,1.94,13,7.69,0,0,2,2,2,1,0,0,0.0,1,10,0,1,1,0.0,6.55,29106,1973
0,71.43,5,0,0,0,0.31,7,0.0,0,0,0,0,1,0,0,0,0.0,5,1,0,0,0,0.0,6.55,243251,1982
0,0.0,0,0,0,0,0.14,2,0.0,0,0,0,0,0,0,0,0,0.0,0,2,0,0,0,0.0,6.55,893524,1960
0,0.0,0,0,0,0,0.06,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.55,1176796,1982
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.55,1465710,49202
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.55,166273,5981
0,80.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0,0.0,6.55,1016887,1968
0,42.86,1,0,0,0,0.29,7,0.0,0,0,1,0,3,0,0,0,0.0,3,3,0,0,0,0.0,6.55,1106681,1957
0,40.0,2,0,0,0,0.18,5,0.0,0,0,0,0,2,0,0,0,0.0,2,1,0,0,0,0.0,6.54,1120958,1982
0,52.63,4,0,0,0,0.58,6,0.0,0,0,1,1,1,0,0,0,0.0,10,1,0,0,0,0.0,6.54,1112879,1963
0,0.0,0,0,0,0,0.03,2,0.0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,0.0,6.54,1110173,1967
1,37.5,4,0,0,1,1.57,15,6.67,1,0,2,2,4,1,0,1,100.0,6,7,1,1,0,0.0,6.54,1089111,1981
0,0.0,0,0,0,0,0.37,3,0.0,0,0,1,1,1,0,0,0,0.0,0,2,0,0,0,0.0,6.53,814723,1973
0,58.33,1,0,0,0,0.19,4,0.0,0,0,2,1,1,0,0,0,0.0,7,2,0,0,0,0.0,6.53,1002458,1955
0,50.0,0,0,0,0,0.18,3,0.0,0,0,0,1,1,0,0,0,0.0,1,2,0,0,0,0.0,6.53,1502619,1961
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.53,1105815,1958
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.53,39421,1977
1,44.0,3,0,0,0,0.35,10,10.0,1,0,1,0,4,0,0,1,0.0,11,3,0,1,0,0.0,6.53,924073,1955
0,100.0,0,0,0,0,0.22,4,0.0,0,0,0,0,1,0,0,0,0.0,1,3,0,0,0,0.0,6.53,926868,1974
0,57.89,2,0,0,0,0.12,5,0.0,1,0,0,0,1,0,0,0,0.0,11,2,0,0,0,0.0,6.53,1116956,1966
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.53,243097,1973
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.53,1009030,1954
0,30.77,0,0,0,0,1.0,7,0.0,0,0,1,2,4,0,0,0,0.0,4,3,0,0,0,0.0,6.53,1046740,1954
0,100.0,2,0,0,0,0.25,4,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.53,1128846,5981
0,50.0,3,0,0,0,0.12,5,0.0,0,0,3,0,1,0,0,0,0.0,1,1,0,0,0,0.0,6.52,842072,1973
1,0.0,2,0,0,0,0.92,7,14.29,0,0,1,2,3,0,0,0,0.0,0,2,0,1,1,0.0,6.52,1105780,1955
1,61.11,10,0,1,0,1.31,22,4.55,0,0,1,1,5,0,0,0,0.0,22,7,0,0,1,0.0,6.51,1469514,1973
0,0.0,1,0,0,0,0.37,4,0.0,0,0,0,1,1,0,0,0,0.0,0,2,0,0,0,0.0,6.51,794861,1963
0,35.71,4,0,0,0,0.8,10,0.0,0,0,0,1,2,0,0,0,0.0,5,4,0,0,0,0.0,6.51,1148468,1968
1,50.0,2,0,0,1,3.06,13,7.69,0,0,5,4,3,0,0,1,0.0,3,8,0,1,0,0.0,6.51,923948,1999
0,36.36,3,0,0,0,0.34,10,0.0,0,0,4,0,1,0,0,0,0.0,20,6,0,0,0,0.0,6.5,934801,1968
0,100.0,0,0,0,0,0.01,1,0.0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0.0,6.5,924858,1973
0,0.0,1,0,0,0,0.01,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1199473,1977
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,156025,1958
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1099163,1958
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,973924,5926
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1495875,5926
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1466551,1981
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1175603,5926
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.5,1217904,1960
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1106773,1960
0,100.0,2,0,0,1,0.39,5,0.0,0,0,0,0,0,0,0,0,0.0,4,3,0,0,0,0.0,6.49,973845,1960
0,50.0,5,0,0,0,0.56,8,0.0,0,0,3,0,0,0,0,0,0.0,6,3,0,0,0,0.0,6.48,108481,1968
0,88.89,5,0,0,0,0.22,8,0.0,0,0,0,0,1,0,0,0,0.0,8,2,0,0,0,0.0,6.48,840148,1973
0,28.57,0,0,0,0,0.14,1,0.0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0.0,6.48,1020259,1966
0,100.0,0,0,0,0,0.04,2,0.0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,0,0.0,6.48,96999,2020
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.48,1105849,1974
0,50.0,1,0,0,0,0.51,6,0.0,0,0,1,1,2,0,0,0,0.0,8,3,0,0,0,0.0,6.47,344077,1960
0,53.33,0,0,0,1,0.13,3,0.0,0,0,0,1,1,0,0,0,0.0,8,2,0,0,0,0.0,6.47,1200730,1981
1,46.15,2,0,0,1,1.62,8,12.5,0,0,0,2,4,0,0,0,0.0,12,2,0,1,1,0.0,6.47,1065962,1961
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.47,787480,1973
0,100.0,1,0,0,0,0.44,6,0.0,0,0,0,1,0,0,0,0,0.0,4,5,0,0,0,0.0,6.46,850955,1968
0,44.44,1,0,0,0,0.12,3,0.0,1,0,0,0,2,0,0,0,0.0,4,0,0,0,0,0.0,6.46,249881,1955
0,75.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.46,942054,1982
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.46,123357,49202
0,33.33,0,0,0,0,0.15,1,0.0,0,0,1,0,1,0,0,0,0.0,2,0,0,0,0,0.0,6.45,243501,1982
0,0.0,0,0,0,0,0.07,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.45,108398,1982
0,61.54,3,0,0,0,0.22,5,0.0,0,0,1,0,1,0,0,0,0.0,8,1,0,0,0,0.0,6.44,1385003,5926
0,40.0,0,0,0,0,0.45,5,0.0,0,0,0,2,1,0,0,0,0.0,2,4,0,0,0,0.0,6.44,1466777,1954
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.44,981586,1999
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.44,880117,1982
0,100.0,0,0,0,0,0.04,1,0.0,0,0,0,0,0,0,0,0,0.0,4,1,0,0,0,0.0,6.41,1462756,1982
0,0.0,1,0,0,0,0.04,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,1604944,1981
0,100.0,0,0,0,0,0.04,2,0.0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,0.0,6.4,1002443,1963
0,0.0,1,0,0,0,0.03,1,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,339447,1957
0,100.0,0,0,0,0,0.01,1,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.4,1134106,1982
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,881215,1981
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,988780,1968
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,1108505,1974
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,794139,1999
0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.4,1382425,5926
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,989462,1968
0,25.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.4,1106143,1982
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,1467772,49202
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,1382233,1960
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,311402,1973
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,1092614,1961
0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.4,311456,5981
0,0.0,0,0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.38,128440,1968
0,0.0,0,0,0,0,0.07,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.38,1174625,1974
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.37,877470,1982
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.37,243175,1967
0,0.0,0,0,0,0,0.38,1,0.0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,0.0,6.35,1047852,5926
0,0.0,0,0,0,0,0.2,3,0.0,0,0,0,0,2,0,0,0,0.0,0,1,0,0,0,0.0,6.35,1086482,1958
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.35,827141,1958
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.35,794930,2020
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.35,1065976,1968
0,40.0,3,0,0,0,0.21,4,0.0,0,0,2,0,0,0,0,0,0.0,4,1,0,0,0,0.0,6.34,923853,1960
0,0.0,0,0,0,0,0.42,1,0.0,0,0,1,1,1,0,0,0,0.0,0,0,0,0,0,0.0,6.33,882854,1960
0,33.33,1,0,0,0,0.28,2,0.0,0,0,0,1,0,0,0,0,0.0,3,1,0,0,0,0.0,6.31,329597,1954
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.3,1009937,1981
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.3,1485598,1981
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.3,1174943,1963
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.3,992610,1958
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.3,1177012,1982
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.3,1485199,1967
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.28,594426,1973
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.2,795227,49202
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.2,1412577,5981
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.17,870902,1960
0,0.0,1,0,0,0,0.04,2,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.1,1464309,1974
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.1,974334,1955
0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.08,1116334,1967
0,33.33,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,5.9,1128129,1957
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.8,124996,1968
0,66.67,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,5.7,1174761,1973
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,5.7,1500368,5926
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.7,1469769,2020
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.6,1482362,1966
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,984887,1954
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,108426,1957
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,990170,1966
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,831993,1968
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1175321,1958
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1065584,1967
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1485604,1981
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1392679,1955
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1485293,1961
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1046433,1967
