name,slug,shortName,position,height,preferredFoot,userCount,player.id,shirtNumber,dateOfBirth,contractUntil,team.id,proposedMarketValue,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,player.image
Rodrigo Castillo,castillo-rodrigo,R. Castillo,F,190.0,Right,19,1182504,30.0,1999-02-26,2025-12-31,3205,400000.0,AR,Argentina,400000.0,EUR,https://api.sofascore.app/api/v1/player/1182504/image
Iván Pillud,ivan-pillud,I. Pillud,D,178.0,Right,38,82371,4.0,1986-04-24,2024-06-30,3215,110000.0,AR,Argentina,110000.0,EUR,https://api.sofascore.app/api/v1/player/82371/image
Franco Zapiola,franco-zapiola,F. Zapiola,F,176.0,Right,96,1212545,15.0,2001-02-19,2024-12-31,3206,1900000.0,AR,Argentina,1900000.0,EUR,https://api.sofascore.app/api/v1/player/1212545/image
Tomás O'Connor,tomas-oconnor,T. O'Connor,M,173.0,Left,47,1117117,30.0,2004-03-25,2025-12-31,3217,720000.0,AR,Argentina,720000.0,EUR,https://api.sofascore.app/api/v1/player/1117117/image
Sergio Barreto,sergio-barreto,S. Barreto,D,184.0,Right,103,915162,2.0,1999-04-20,2027-06-30,1936,2500000.0,AR,Argentina,2500000.0,EUR,https://api.sofascore.app/api/v1/player/915162/image
Damián Fernández,damian-fernandez,D. Fernández,D,178.0,Right,64,989201,34.0,2002-01-02,2025-12-31,3208,190000.0,AR,Argentina,190000.0,EUR,https://api.sofascore.app/api/v1/player/989201/image
Federico Lanzillota,federico-lanzillota,F. Lanzillota,G,185.0,Right,75,789923,20.0,1992-12-01,2025-12-31,3216,675000.0,AR,Argentina,675000.0,EUR,https://api.sofascore.app/api/v1/player/789923/image
Lucas Pratto,lucas-pratto,L. Pratto,F,188.0,Right,412,39244,18.0,1988-06-04,2024-06-30,36839,260000.0,AR,Argentina,260000.0,EUR,https://api.sofascore.app/api/v1/player/39244/image
Matías Suárez,matias-suarez,M. Suárez,F,183.0,Both,417,46007,7.0,1988-05-09,2023-12-31,3211,325000.0,AR,Argentina,325000.0,EUR,https://api.sofascore.app/api/v1/player/46007/image
Mateo Barcia,mateo-barcia,M. Barcia,M,177.0,Right,65,1116590,30.0,2001-02-19,2025-12-31,3209,1100000.0,UY,Uruguay,1100000.0,EUR,https://api.sofascore.app/api/v1/player/1116590/image
Ricardo Centurión,ricardo-centurion,R. Centurión,M,174.0,Right,254,249397,20.0,1993-01-19,2023-12-31,65668,91000.0,AR,Argentina,91000.0,EUR,https://api.sofascore.app/api/v1/player/249397/image
Felipe Aguilar,felipe-aguilar,F. Aguilar,D,190.0,Right,196,329577,26.0,1993-01-20,2024-12-31,3209,875000.0,CO,Colombia,875000.0,EUR,https://api.sofascore.app/api/v1/player/329577/image
Franco Quinteros,franco-quinteros,F. Quinteros,D,178.0,Left,17,926415,3.0,1998-10-13,2023-12-31,3219,210000.0,AR,Argentina,210000.0,EUR,https://api.sofascore.app/api/v1/player/926415/image
Bruno Palazzo,palazzo-bruno,B. Palazzo,D,184.0,,9,1095779,2.0,2000-11-18,,3205,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1095779/image
Nicolás Sosa,nicolas-sosa,N. Sosa,M,178.0,Right,40,924943,23.0,1996-04-06,2023-12-31,3219,515000.0,UY,Uruguay,515000.0,EUR,https://api.sofascore.app/api/v1/player/924943/image
Gabriel Rojas,gabriel-rojas,G. Rojas,D,178.0,Left,108,1387300,3.0,1997-06-22,2026-12-31,3215,2300000.0,AR,Argentina,2300000.0,EUR,https://api.sofascore.app/api/v1/player/1387300/image
Felipe Sánchez,felipe-sanchez,F. Sánchez,D,184.0,,58,1467314,37.0,2004-04-07,,3205,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1467314/image
Andrés Chávez,andres-chavez,A. Chávez,F,184.0,Left,92,239254,10.0,1991-03-21,2023-12-31,34017,415000.0,AR,Argentina,415000.0,EUR,https://api.sofascore.app/api/v1/player/239254/image
Rafael Pérez,rafael-perez,R. Pérez,D,186.0,Right,137,355846,2.0,1990-01-09,2024-12-31,3201,1700000.0,CO,Colombia,1700000.0,EUR,https://api.sofascore.app/api/v1/player/355846/image
Nicolás Contín,nicolas-contin,N. Contín,F,183.0,Right,35,603758,29.0,1995-12-07,2024-06-30,2312,265000.0,AR,Argentina,265000.0,EUR,https://api.sofascore.app/api/v1/player/603758/image
Pier Barrios,pier-barrios,P. Barrios,D,180.0,Right,12,140103,2.0,1990-07-01,2023-12-31,6074,310000.0,AR,Argentina,310000.0,EUR,https://api.sofascore.app/api/v1/player/140103/image
Guido Villar,guido-villar,G. Villar,G,192.0,Right,6,871807,22.0,1998-02-15,2025-12-31,65668,375000.0,AR,Argentina,375000.0,EUR,https://api.sofascore.app/api/v1/player/871807/image
Lucas Acosta,lucas-acosta,L. Acosta,G,187.0,Right,33,340845,42.0,1995-03-12,,3218,805000.0,AR,Argentina,805000.0,EUR,https://api.sofascore.app/api/v1/player/340845/image
Rodrigo Bogarín,rodrigo-bogarin,R. Bogarín,M,174.0,Both,91,790065,10.0,1997-05-24,2024-12-31,36839,635000.0,PY,Paraguay,635000.0,EUR,https://api.sofascore.app/api/v1/player/790065/image
Antonio Napolitano,antonio-napolitano,A. Napolitano,M,178.0,Right,5,1103932,19.0,1999-02-16,2023-12-31,3205,185000.0,AR,Argentina,185000.0,EUR,https://api.sofascore.app/api/v1/player/1103932/image
Willer Ditta,willer-ditta,W. Ditta,D,180.0,Right,265,931705,4.0,1997-01-23,2026-06-30,1947,4400000.0,CO,Colombia,4400000.0,EUR,https://api.sofascore.app/api/v1/player/931705/image
Adrián Spörle,adrian-sporle,A. Spörle,D,186.0,Left,24,838847,5.0,1995-07-13,2023-12-31,3221,305000.0,AR,Argentina,305000.0,EUR,https://api.sofascore.app/api/v1/player/838847/image
Raúl Loaiza,raul-loaiza,R. Loaiza,M,180.0,Right,87,991270,15.0,1994-06-08,2025-12-31,3218,775000.0,CO,Colombia,775000.0,EUR,https://api.sofascore.app/api/v1/player/991270/image
Mauro Peinipil,peinipil-mauro,M. Peinipil,D,179.0,Right,7,1118570,4.0,1999-04-03,,65668,425000.0,AR,Argentina,425000.0,EUR,https://api.sofascore.app/api/v1/player/1118570/image
Iván Marcone,ivan-marcone,I. Marcone,M,178.0,Right,192,122634,23.0,1990-06-03,2024-12-31,3209,1100000.0,AR,Argentina,1100000.0,EUR,https://api.sofascore.app/api/v1/player/122634/image
Jonas Acevedo,jonas-acevedo,J. Acevedo,M,172.0,Left,24,875895,40.0,1997-02-06,2024-12-31,4937,1100000.0,AR,Argentina,1100000.0,EUR,https://api.sofascore.app/api/v1/player/875895/image
Nicolás Linares,nicolas-linares,N. Linares,M,175.0,Right,8,895321,14.0,1996-03-06,2023-12-31,4937,720000.0,AR,Argentina,720000.0,EUR,https://api.sofascore.app/api/v1/player/895321/image
Guillermo Balzi,guillermo-balzi,G. Balzi,M,175.0,Left,23,1117038,47.0,2001-07-23,2025-12-31,3212,190000.0,AR,Argentina,190000.0,EUR,https://api.sofascore.app/api/v1/player/1117038/image
Leonardo Heredia,leonardo-heredia,L. Heredia,M,187.0,Right,63,895720,15.0,1996-01-11,2023-12-31,3216,735000.0,AR,Argentina,735000.0,EUR,https://api.sofascore.app/api/v1/player/895720/image
Tomás Avilés,tomas-aviles,T. Avilés,D,186.0,Right,603,1411695,6.0,2004-02-03,2026-12-31,337602,4500000.0,AR,Argentina,4500000.0,EUR,https://api.sofascore.app/api/v1/player/1411695/image
Agustin Ojeda,agustin-ojeda,A. Ojeda,F,168.0,Right,144,1191921,26.0,2004-06-19,2026-12-31,3215,3100000.0,AR,Argentina,3100000.0,EUR,https://api.sofascore.app/api/v1/player/1191921/image
Luciano Aued,luciano-aued,L. Aued,M,178.0,Left,51,37942,16.0,1987-03-01,2023-12-31,4937,240000.0,AR,Argentina,240000.0,EUR,https://api.sofascore.app/api/v1/player/37942/image
Nicolás Servetto,servetto-nicolas,N. Servetto,F,181.0,Right,66,838304,20.0,1996-03-27,2024-12-31,36837,1300000.0,AR,Argentina,1300000.0,EUR,https://api.sofascore.app/api/v1/player/838304/image
Leandro Mamut,leandro-mamut,L. Mamut,M,178.0,Right,9,1087092,34.0,2003-12-31,,3205,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1087092/image
Maxi Moralez,maxi-moralez,M. Moralez,M,159.0,Right,194,48472,27.0,1987-02-27,2024-12-31,187643,220000.0,AR,Argentina,220000.0,EUR,https://api.sofascore.app/api/v1/player/48472/image
Joaquín Novillo,joaquin-novillo,J. Novillo,D,190.0,Left,30,966531,32.0,1998-02-19,2024-06-30,5136,540000.0,AR,Argentina,540000.0,EUR,https://api.sofascore.app/api/v1/player/966531/image
Gonzalo Asis,gonzalo-asis,G. Asis,D,174.0,Right,11,868363,22.0,1996-03-28,2023-12-31,36837,120000.0,AR,Argentina,120000.0,EUR,https://api.sofascore.app/api/v1/player/868363/image
Felipe Peña Biafore,felipe-pena-biafore,F. P. Biafore,M,180.0,Right,165,1065594,5.0,2001-04-05,2024-12-31,3218,1200000.0,AR,Argentina,1200000.0,EUR,https://api.sofascore.app/api/v1/player/1065594/image
Darío Benedetto,dario-benedetto,D. Benedetto,F,175.0,Right,1967,122630,9.0,1990-05-17,2024-12-31,3202,1200000.0,AR,Argentina,1200000.0,EUR,https://api.sofascore.app/api/v1/player/122630/image
Tiago Banega,tiago-banega,T. Banega,M,177.0,Right,53,1016652,19.0,1999-07-01,2024-12-31,3204,250000.0,AR,Argentina,250000.0,EUR,https://api.sofascore.app/api/v1/player/1016652/image
Nicolas Barrientos,barrientos-nicolas,N. Barrientos,M,170.0,Left,5,1111801,30.0,1995-04-05,2024-12-31,4937,340000.0,AR,Argentina,340000.0,EUR,https://api.sofascore.app/api/v1/player/1111801/image
Sebastián Corda,corda-sebastian,S. Corda,D,170.0,Both,1,1093190,3.0,1995-06-29,2023-12-31,4937,465000.0,AR,Argentina,465000.0,EUR,https://api.sofascore.app/api/v1/player/1093190/image
Juan Manuel García,juan-manuel-garcia,J. M. García,F,183.0,Right,58,830755,31.0,1992-11-14,,267459,775000.0,AR,Argentina,775000.0,EUR,https://api.sofascore.app/api/v1/player/830755/image
Luis Miguel Rodríguez,luis-miguel-rodriguez,L. M. Rodríguez,F,167.0,Both,171,93199,10.0,1985-01-01,2023-12-31,65676,210000.0,AR,Argentina,210000.0,EUR,https://api.sofascore.app/api/v1/player/93199/image
Mauro Méndez,mauro-mendez,M. Méndez,F,179.0,Right,255,979827,16.0,1999-01-17,2025-06-30,3206,1900000.0,UY,Uruguay,1900000.0,EUR,https://api.sofascore.app/api/v1/player/979827/image
José Florentín,jose-florentin,J. Florentín,M,181.0,Left,130,988619,7.0,1996-07-05,2024-12-31,3208,1300000.0,PY,Paraguay,1300000.0,EUR,https://api.sofascore.app/api/v1/player/988619/image
Lucas Souto,lucas-souto,L. Souto,D,175.0,Right,11,1020523,33.0,1998-10-11,2024-12-31,7629,840000.0,AR,Argentina,840000.0,EUR,https://api.sofascore.app/api/v1/player/1020523/image
Lucas Besozzi,lucas-besozzi,L. Besozzi,M,176.0,Right,319,1086339,22.0,2003-01-22,2024-06-30,5926,1200000.0,AR,Argentina,1200000.0,EUR,https://api.sofascore.app/api/v1/player/1086339/image
José Herrera,jose-herrera,J. Herrera,F,,Left,24,1179171,26.0,2005-02-22,,3216,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1179171/image
Joaquín Laso,joaquin-laso,J. Laso,D,185.0,Right,42,789853,2.0,1990-07-04,2024-12-31,3209,290000.0,AR,Argentina,290000.0,EUR,https://api.sofascore.app/api/v1/player/789853/image
Ezequiel Cerutti,ezequiel-cerutti,E. Cerutti,F,179.0,Right,69,340785,7.0,1992-01-17,2023-12-31,3201,365000.0,AR,Argentina,365000.0,EUR,https://api.sofascore.app/api/v1/player/340785/image
Christian Ordoñez,christian-ordonez,C. Ordoñez,M,177.0,Right,60,1201388,32.0,2004-02-09,2024-12-31,3208,435000.0,AR,Argentina,435000.0,EUR,https://api.sofascore.app/api/v1/player/1201388/image
Maximiliano Romero,maximiliano-romero,M. Romero,F,179.0,Right,353,792585,15.0,1999-01-09,2023-12-31,3215,2900000.0,AR,Argentina,2900000.0,EUR,https://api.sofascore.app/api/v1/player/792585/image
Rodrigo Herrera,rodrigo-herrera,R. Herrera,M,181.0,Right,14,1067815,5.0,2000-08-02,2024-12-31,65668,590000.0,AR,Argentina,590000.0,EUR,https://api.sofascore.app/api/v1/player/1067815/image
Franco Troyansky,franco-troyansky,F. Troyansky,F,175.0,Right,77,859990,20.0,1997-03-06,2023-12-31,3218,1000000.0,AR,Argentina,1000000.0,EUR,https://api.sofascore.app/api/v1/player/859990/image
Gonzalo Luján,gonzalo-lujan,G. Luján,D,182.0,Right,46,1106584,35.0,2001-04-27,2024-12-31,3201,2700000.0,AR,Argentina,2700000.0,EUR,https://api.sofascore.app/api/v1/player/1106584/image
Facundo Mater,facundo-mater,F. Mater,M,165.0,Right,38,896753,33.0,1998-07-23,2023-12-31,65668,1500000.0,AR,Argentina,1500000.0,EUR,https://api.sofascore.app/api/v1/player/896753/image
Ronaldo Martinez,ronaldo-martinez,R. Martinez,F,178.0,Both,94,874452,77.0,1996-04-25,2023-12-31,36837,710000.0,PY,Paraguay,710000.0,EUR,https://api.sofascore.app/api/v1/player/874452/image
Gabriel Gudiño,gabriel-gudino,G. Gudiño,M,170.0,Right,16,849040,88.0,1992-03-16,2024-12-31,36837,330000.0,AR,Argentina,330000.0,EUR,https://api.sofascore.app/api/v1/player/849040/image
Enzo Kalinski,enzo-kalinski,E. Kalinski,M,170.0,Right,8,249667,23.0,1987-03-10,2023-12-31,65676,105000.0,AR,Argentina,105000.0,EUR,https://api.sofascore.app/api/v1/player/249667/image
Pablo Piatti,pablo-piatti,P. Piatti,F,163.0,Both,120,33959,31.0,1989-03-31,2024-06-30,3206,385000.0,AR,Argentina,385000.0,EUR,https://api.sofascore.app/api/v1/player/33959/image
Emanuel Hernández,emanuel-hernandez,E. Hernández,D,190.0,Right,30,975816,27.0,1997-10-30,2025-12-31,42338,535000.0,UY,Uruguay,535000.0,EUR,https://api.sofascore.app/api/v1/player/975816/image
Cristian Zabala,cristian-zabala,C. Zabala,M,187.0,Right,15,971172,27.0,1999-01-01,2023-12-31,7628,840000.0,AR,Argentina,840000.0,EUR,https://api.sofascore.app/api/v1/player/971172/image
Valentín Burgoa,valentin-burgoa,V. Burgoa,M,175.0,Left,57,922466,30.0,2000-08-16,,7629,425000.0,AR,Argentina,425000.0,EUR,https://api.sofascore.app/api/v1/player/922466/image
Leonel Vangioni,leonel-vangioni,L. Vangioni,D,181.0,Left,60,93186,21.0,1987-05-05,2023-12-31,3212,105000.0,AR,Argentina,105000.0,EUR,https://api.sofascore.app/api/v1/player/93186/image
Gian Nardelli,gian-nardelli,G. Nardelli,D,172.0,,13,1084966,36.0,2000-03-11,,3207,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1084966/image
David Zalazar,david-zalazar,D. Zalazar,M,177.0,Left,46,1017422,30.0,2002-05-09,2024-12-31,65668,160000.0,AR,Argentina,160000.0,EUR,https://api.sofascore.app/api/v1/player/1017422/image
Gastón Gerzel,gaston-gerzel,G. Gerzel,M,172.0,Left,16,1022261,19.0,2000-01-05,2023-12-31,42338,80000.0,AR,Argentina,80000.0,EUR,https://api.sofascore.app/api/v1/player/1022261/image
Ijiel Cesar Protti,protti-ijiel-cesar,I. C. Protti,M,180.0,Left,12,796999,9.0,1995-01-31,2024-12-31,7628,435000.0,AR,Argentina,435000.0,EUR,https://api.sofascore.app/api/v1/player/796999/image
Luis Garnier,luis-garnier,L. Garnier,M,184.0,Right,3,789407,4.0,1982-12-22,2023-12-31,42338,27000.0,AR,Argentina,27000.0,EUR,https://api.sofascore.app/api/v1/player/789407/image
Patricio Pernicone,patricio-pernicone,P. Pernicone,D,183.0,,9,1086288,23.0,2001-07-04,2024-12-31,250779,23000.0,AR,Argentina,23000.0,EUR,https://api.sofascore.app/api/v1/player/1086288/image
Raúl Lozano,raul-lozano,R. Lozano,D,179.0,Right,22,884971,2.0,1997-09-02,2024-12-31,36837,515000.0,AR,Argentina,515000.0,EUR,https://api.sofascore.app/api/v1/player/884971/image
Leonel Mosevich,leonel-mosevich,L. Mosevich,D,178.0,Right,43,824157,26.0,1997-02-04,2024-12-31,4937,430000.0,AR,Argentina,430000.0,EUR,https://api.sofascore.app/api/v1/player/824157/image
Jeremías Pérez Tica,jeremias-perez-tica,J. P. Tica,F,169.0,Right,42,1153982,27.0,2003-04-17,,3212,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1153982/image
Edgar Elizalde,edgar-elizalde,E. Elizalde,D,183.0,Left,88,874565,3.0,2000-02-27,2025-12-31,3209,410000.0,UY,Uruguay,410000.0,EUR,https://api.sofascore.app/api/v1/player/874565/image
Gastón Campi,gaston-campi,G. Campi,D,192.0,Left,54,351824,22.0,1991-04-06,2023-12-31,3201,325000.0,AR,Argentina,325000.0,EUR,https://api.sofascore.app/api/v1/player/351824/image
Carlos Sánchez,carlos-sanchez,C. Sánchez,M,182.0,Left,608,26995,6.0,1986-02-06,2023-12-31,3201,240000.0,CO,Colombia,240000.0,EUR,https://api.sofascore.app/api/v1/player/26995/image
Bruno Leyes,leyes-bruno,B. Leyes,M,173.0,Left,28,1130268,25.0,2001-10-30,2025-12-31,6074,775000.0,AR,Argentina,775000.0,EUR,https://api.sofascore.app/api/v1/player/1130268/image
Tomás Guidara,tomas-guidara,T. Guidara,D,180.0,Right,51,871519,24.0,1996-03-13,2024-12-31,3208,2400000.0,AR,Argentina,2400000.0,EUR,https://api.sofascore.app/api/v1/player/871519/image
Damián Martínez,damian-martinez,D. Martínez,D,177.0,Right,25,38106,4.0,1990-01-31,2023-12-31,3217,520000.0,AR,Argentina,520000.0,EUR,https://api.sofascore.app/api/v1/player/38106/image
Brian Calderara,brian-calderara,B. Calderara,M,170.0,Left,25,1086937,21.0,1998-10-01,2023-12-31,65668,315000.0,AR,Argentina,315000.0,EUR,https://api.sofascore.app/api/v1/player/1086937/image
Sebastián Sosa,sebastian-sosa,S. Sosa,F,183.0,Right,95,539238,9.0,1994-03-13,2023-12-31,3219,900000.0,UY,Uruguay,900000.0,EUR,https://api.sofascore.app/api/v1/player/539238/image
Marcelo González,marcelo-gonzalez,M. González,M,171.0,Right,38,924350,21.0,1996-05-27,2023-12-31,36833,515000.0,PY,Paraguay,515000.0,EUR,https://api.sofascore.app/api/v1/player/924350/image
Juan Cruz Guasone,juan-cruz-guasone,J. C. Guasone,D,193.0,Right,32,1087028,18.0,2001-03-27,,3206,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1087028/image
Julián Fernández,julian-fernandez,J. Fernández,M,183.0,Left,483,1177433,11.0,2004-01-30,2027-12-31,187643,4700000.0,AR,Argentina,4700000.0,EUR,https://api.sofascore.app/api/v1/player/1177433/image
Silvio Ulariaga,silvio-ulariaga,S. Ulariaga,F,,,13,1086978,9.0,2002-03-02,,6074,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1086978/image
Marcelo Weigandt,marcelo-weigandt,M. Weigandt,D,175.0,Right,250,962030,57.0,2000-01-11,2024-12-31,3202,2200000.0,AR,Argentina,2200000.0,EUR,https://api.sofascore.app/api/v1/player/962030/image
Christian Oliva,christian-oliva,C. Oliva,M,178.0,Right,184,923803,32.0,1996-06-01,2024-06-30,201624,795000.0,UY,Uruguay,795000.0,EUR,https://api.sofascore.app/api/v1/player/923803/image
Cristian Núñez,cristian-nunez,C. Núñez,M,166.0,Right,32,991476,5.0,1997-09-20,2023-12-31,6074,290000.0,PY,Paraguay,290000.0,EUR,https://api.sofascore.app/api/v1/player/991476/image
Juan Miritello,juan-miritello,J. Miritello,F,182.0,Right,24,1003721,9.0,1999-02-08,2024-06-30,6342,485000.0,AR,Argentina,485000.0,EUR,https://api.sofascore.app/api/v1/player/1003721/image
Ivo Mammini,ivo-mammini,I. Mammini,F,178.0,Both,35,1087009,29.0,2003-04-15,2024-12-31,3205,460000.0,AR,Argentina,460000.0,EUR,https://api.sofascore.app/api/v1/player/1087009/image
Matías Ramírez,matias-ramirez,M. Ramírez,F,175.0,Left,24,897094,8.0,1999-03-14,2024-12-31,3219,250000.0,AR,Argentina,250000.0,EUR,https://api.sofascore.app/api/v1/player/897094/image
Nicolás Orsini,nicolas-orsini,N. Orsini,F,186.0,Right,101,347744,33.0,1994-09-12,2024-12-31,3204,545000.0,AR,Argentina,545000.0,EUR,https://api.sofascore.app/api/v1/player/347744/image
Julián Malatini,julian-malatini,J. Malatini,D,175.0,Right,50,1087043,2.0,2001-05-31,2023-12-31,36839,1500000.0,AR,Argentina,1500000.0,EUR,https://api.sofascore.app/api/v1/player/1087043/image
Diego Vasquez,vasquez-diego,D. Vasquez,F,,,5,1390105,30.0,2000-09-11,,65676,,AR,Argentina,,EUR,https://api.sofascore.app/api/v1/player/1390105/image
Thomas Galdames,thomas-galdames,T. Galdames,D,182.0,Left,260,852142,3.0,1998-11-20,2024-12-31,6074,1300000.0,CL,Chile,1300000.0,EUR,https://api.sofascore.app/api/v1/player/852142/image
Eric Remedi,eric-remedi,E. Remedi,M,170.0,Right,70,796096,5.0,1995-06-04,2023-12-31,3219,1700000.0,AR,Argentina,1700000.0,EUR,https://api.sofascore.app/api/v1/player/796096/image
Santiago Pierotti,santiago-pierotti,S. Pierotti,F,189.0,Right,130,984998,30.0,2001-04-03,2024-12-31,3207,2600000.0,AR,Argentina,2600000.0,EUR,https://api.sofascore.app/api/v1/player/984998/image
Ezequiel Cañete,ezequiel-canete,E. Cañete,M,175.0,Left,76,1017455,24.0,1999-06-17,2024-12-31,3219,760000.0,AR,Argentina,760000.0,EUR,https://api.sofascore.app/api/v1/player/1017455/image
Ivan Leguizamon,ivan-leguizamon,I. Leguizamon,M,174.0,Left,156,1161823,41.0,2002-07-03,2025-12-31,3201,2600000.0,PY,Paraguay,2600000.0,EUR,https://api.sofascore.app/api/v1/player/1161823/image
José Romero,jose-romero,J. Romero,F,,,24,1018418,34.0,2003-03-25,,3210,,,,,EUR,https://api.sofascore.app/api/v1/player/1018418/image
Lisandro Montenegro,lisandro-montenegro,L. Montenegro,M,177.0,Both,25,1466810,43.0,2003-03-27,2025-12-31,3212,205000.0,AR,Argentina,205000.0,EUR,https://api.sofascore.app/api/v1/player/1466810/image
Federico Vera,federico-vera,F. Vera,D,178.0,Right,26,981338,16.0,1998-03-24,2024-12-31,3204,865000.0,AR,Argentina,865000.0,EUR,https://api.sofascore.app/api/v1/player/981338/image
Facundo Cardozo,facundo-cardozo,F. Cardozo,D,170.0,Left,5,155701,30.0,1995-04-06,2024-12-31,3221,210000.0,AR,Argentina,210000.0,EUR,https://api.sofascore.app/api/v1/player/155701/image
Luciano Sánchez,luciano-sanchez,L. Sánchez,D,169.0,Right,228,933158,3.0,1994-01-25,2026-12-31,3216,265000.0,AR,Argentina,265000.0,EUR,https://api.sofascore.app/api/v1/player/933158/image
Mariano Miño,mariano-mino,M. Miño,M,160.0,Right,7,932714,8.0,1994-03-28,2024-12-31,3203,315000.0,AR,Argentina,315000.0,EUR,https://api.sofascore.app/api/v1/player/932714/image
Kevin Quejada,kevin-quejada,K. Quejada,F,187.0,Right,20,1177557,8.0,2002-10-15,,89374,110000.0,BR,Brazil,110000.0,EUR,https://api.sofascore.app/api/v1/player/1177557/image
Lucas Brochero,lucas-brochero,L. Brochero,M,172.0,Right,36,1084971,11.0,1999-01-23,2023-12-31,3221,365000.0,AR,Argentina,365000.0,EUR,https://api.sofascore.app/api/v1/player/1084971/image
Roberto Bochi,roberto-bochi,R. Bochi,M,172.0,Right,3,897138,5.0,1989-12-16,2023-12-31,4937,52000.0,AR,Argentina,52000.0,EUR,https://api.sofascore.app/api/v1/player/897138/image
Ismael Cortez,ismael-cortez,I. Cortez,D,185.0,Right,23,1194768,26.0,2000-06-26,2023-12-31,3217,210000.0,AR,Argentina,210000.0,EUR,https://api.sofascore.app/api/v1/player/1194768/image
Lautaro Ríos,lautaro-rios,L. Ríos,M,179.0,Right,12,1087089,15.0,2000-10-09,,3219,245000.0,AR,Argentina,245000.0,EUR,https://api.sofascore.app/api/v1/player/1087089/image
Yonatan Cabral,yonatan-cabral,Y. Cabral,D,188.0,Right,11,385318,20.0,1992-05-10,2024-06-30,3205,410000.0,AR,Argentina,410000.0,EUR,https://api.sofascore.app/api/v1/player/385318/image
Pedro Souto,souto-pedro,P. Souto,D,178.0,Left,20,1109640,27.0,2000-05-05,2024-12-31,3219,380000.0,AR,Argentina,380000.0,EUR,https://api.sofascore.app/api/v1/player/1109640/image
Andrew Teuten,andrew-teuten,A. Teuten,D,173.0,Left,40,924766,28.0,1998-07-20,2024-06-30,174972,475000.0,UY,Uruguay,475000.0,EUR,https://api.sofascore.app/api/v1/player/924766/image
Jeronimo Domina,domina-jeronimo,J. Domina,F,171.0,Right,178,1200744,30.0,2005-10-17,2025-12-31,3204,2900000.0,AR,Argentina,2900000.0,EUR,https://api.sofascore.app/api/v1/player/1200744/image
Enzo Larrosa,larrosa-enzo,E. Larrosa,F,185.0,Left,57,1089286,7.0,2001-04-21,2025-12-31,6074,330000.0,UY,Uruguay,330000.0,EUR,https://api.sofascore.app/api/v1/player/1089286/image
Martín Sarrafiore,martin-sarrafiore,M. Sarrafiore,M,180.0,Left,157,789677,14.0,1997-07-20,2023-12-31,3209,315000.0,AR,Argentina,315000.0,EUR,https://api.sofascore.app/api/v1/player/789677/image
Juan Bizans,bizans-juan,J. Bizans,M,180.0,Right,34,1104322,17.0,2001-08-28,2026-12-31,3219,3000000.0,AR,Argentina,3000000.0,EUR,https://api.sofascore.app/api/v1/player/1104322/image
Juan Andrada,juan-andrada,J. Andrada,M,189.0,Right,12,848616,30.0,1995-01-04,2023-12-31,6074,310000.0,AR,Argentina,310000.0,EUR,https://api.sofascore.app/api/v1/player/848616/image
Braian Rivero,braian-rivero,B. Rivero,M,178.0,Right,28,817519,8.0,1996-02-22,2023-12-31,3221,245000.0,AR,Argentina,245000.0,EUR,https://api.sofascore.app/api/v1/player/817519/image
Ignacio Gariglio,ignacio-gariglio,I. Gariglio,D,189.0,Right,15,1087004,2.0,1998-04-25,2023-12-31,3221,360000.0,AR,Argentina,360000.0,EUR,https://api.sofascore.app/api/v1/player/1087004/image
Joaquin Pombo,pombo-joaquin,J. Pombo,D,191.0,,21,1096251,13.0,2001-03-18,2024-12-31,3221,1200000.0,AR,Argentina,1200000.0,EUR,https://api.sofascore.app/api/v1/player/1096251/image
Juan Ramírez,juan-ramirez,J. Ramírez,M,174.0,Left,155,174961,20.0,1993-05-25,2026-12-31,3202,1200000.0,AR,Argentina,1200000.0,EUR,https://api.sofascore.app/api/v1/player/174961/image
Juan Portillo,juan-portillo,J. Portillo,D,182.0,Right,90,1087037,28.0,2000-05-18,2026-12-31,3210,1600000.0,AR,Argentina,1600000.0,EUR,https://api.sofascore.app/api/v1/player/1087037/image
Facundo Castelli,castelli-facundo,F. Castelli,F,183.0,Right,21,895229,9.0,1995-02-18,,213638,270000.0,AR,Argentina,270000.0,EUR,https://api.sofascore.app/api/v1/player/895229/image
Franco Jara,franco-jara,F. Jara,F,179.0,Right,104,40776,29.0,1988-07-15,2023-12-31,3203,385000.0,AR,Argentina,385000.0,EUR,https://api.sofascore.app/api/v1/player/40776/image
Lucas Diarte,lucas-diarte,L. Diarte,D,174.0,Left,16,332777,3.0,1993-06-04,2024-12-31,3203,340000.0,AR,Argentina,340000.0,EUR,https://api.sofascore.app/api/v1/player/332777/image
